88,1995,Til You Do Me Right,After 7
89,1995,1st of tha Month,Bone Thugs-n-Harmony
90,1995,Like the Way I Do,Melissa Etheridge
91,1995,I Live My Life for You,FireHouse
92,1995,Dream About You,Stevie B
93,1995,Cotton Eye Joe,Rednex
94,1995,Thank You,Boyz II Men
95,1995,I'll Stand by You,The Pretenders
96,1995,I Miss You,N II U
97,1995,Give It 2 You,Da Brat
98,1995,Best Friend,Brandy
99,1995,Misery,Soul Asylum
100,1995,Can't Stop Lovin' You,Van Halen
1,1996,Macarena (Bayside Boys Mix),Los del Rio
2,1996,One Sweet Day,Mariah Carey and Boyz II Men
3,1996,Because You Loved Me,Celine Dion
4,1996,Nobody Knows,The Tony Rich Project
5,1996,Always Be My Baby,Mariah Carey
6,1996,Give Me One Reason,Tracy Chapman
7,1996,Tha Crossroads,Bone Thugs-n-Harmony
8,1996,I Love You Always Forever,Donna Lewis
9,1996,You're Makin' Me High / Let It Flow,Toni Braxton
10,1996,Twisted,Keith Sweat
11,1996,C'mon N' Ride It (The Train),Quad City DJ's
12,1996,Missing,Everything but the Girl
13,1996,Ironic,Alanis Morissette
14,1996,Exhale (Shoop Shoop),Whitney Houston
15,1996,Follow You Down / Til I Hear It from You,Gin Blossoms
16,1996,Sittin' Up in My Room,Brandy
17,1996,How Do U Want It / California Love,2Pac featuring K-Ci and JoJo
18,1996,It's All Coming Back to Me Now,Celine Dion
19,1996,Change the World,Eric Clapton
20,1996,Hey Lover,LL Cool J
21,1996,Loungin,LL Cool J
22,1996,Insensitive,Jann Arden
23,1996,Be My Lover,La Bouche
24,1996,Name,Goo Goo Dolls
25,1996,Who Will Save Your Soul,Jewel
26,1996,Where Do You Go,No Mercy
27,1996,I Can't Sleep Baby (If I),R. Kelly
28,1996,Counting Blue Cars,Dishwalla
29,1996,You Learn / You Oughta Know,Alanis Morissette
30,1996,One of Us,Joan Osborne
31,1996,Wonder,Natalie Merchant
32,1996,Not Gon' Cry,Mary J. Blige
33,1996,Gangsta's Paradise,Coolio featuring L.V.
34,1996,Only You,112 featuring The Notorious B.I.G. and Mase
35,1996,Down Low (Nobody Has to Know),R. Kelly featuring The Isley Brothers
36,1996,You're the One,SWV
37,1996,Sweet Dreams,La Bouche
38,1996,Before You Walk Out of My Life / Like This and Like That,Monica
39,1996,Breakfast at Tiffany's,Deep Blue Something
40,1996,"1, 2, 3, 4 (Sumpin' New)",Coolio
41,1996,The World I Know,Collective Soul
42,1996,No Diggity,Blackstreet featuring Dr. Dre
43,1996,Anything,3T
44,1996,1979,The Smashing Pumpkins
45,1996,Diggin' on You,TLC
46,1996,Why I Love You So Much / Ain't Nobody,Monica
47,1996,Kissin' You,Total
48,1996,Count On Me,Whitney Houston featuring CeCe Winans
49,1996,Fantasy,Mariah Carey
50,1996,Time,Hootie & the Blowfish
51,1996,You'll See,Madonna
52,1996,Last Night,Az Yet
53,1996,Mouth,Merril Bainbridge
54,1996,"The Earth, the Sun, the Rain",Color Me Badd
55,1996,All the Things (Your Man Won't Do),Joe
56,1996,Wonderwall,Oasis
57,1996,Woo Hah!! Got You All in Check,Busta Rhymes
58,1996,Tell Me,Groove Theory
59,1996,Elevators (Me & You),Outkast
60,1996,Hook,Blues Traveler
61,1996,Doin' It,LL Cool J
62,1996,Fastlove,George Michael
63,1996,"Touch Me, Tease Me",Case featuring Foxy Brown
64,1996,Tonite's tha Night,Kris Kross
65,1996,Children,Robert Miles
66,1996,Theme from Mission: Impossible,Adam Clayton and Larry Mullen
67,1996,Closer to Free,BoDeans
68,1996,Just a Girl,No Doubt
69,1996,If Your Girl Only Knew,Aaliyah
70,1996,Lady,D'Angelo
71,1996,Key West Intermezzo (I Saw You First),John Mellencamp
72,1996,Pony,Ginuwine
73,1996,Nobody,Keith Sweat featuring Athena Cage
74,1996,Old Man and Me (When I Get To Heaven),Hootie & the Blowfish
75,1996,If It Makes You Happy,Sheryl Crow
76,1996,As I Lay Me Down,Sophie B. Hawkins
77,1996,"Keep On, Keepin' On",MC Lyte featuring Xscape
78,1996,Jealousy,Natalie Merchant
79,1996,I Want to Come Over,Melissa Etheridge
80,1996,Who Do U Love,Deborah Cox
81,1996,Un-Break My Heart,Toni Braxton
82,1996,This Is Your Night,Amber
83,1996,You Remind Me of Something,R. Kelly
84,1996,Runaway,Janet Jackson
85,1996,Set U Free,Planet Soul
86,1996,Hit Me Off,New Edition
87,1996,No One Else,Total
88,1996,My Boo,Ghost Town DJ's
89,1996,Get Money,Junior M.A.F.I.A. featuring The Notorious B.I.G.
90,1996,That Girl,Maxi Priest featuring Shaggy
91,1996,Po Pimp,Do or Die featuring Twista
92,1996,Until It Sleeps,Metallica
93,1996,Hay,Crucial Conflict
94,1996,Beautiful Life,Ace of Base
95,1996,Back for Good,Take That
96,1996,I Got Id,Pearl Jam
97,1996,Soon as I Get Home,Faith Evans
98,1996,Macarena,Los del Rio
99,1996,Only Wanna Be with You,Hootie & the Blowfish
100,1996,Don't Cry,Seal
1,1997,Something About the Way You Look Tonight / Candle in the Wind 1997,Elton John
2,1997,Foolish Games / You Were Meant for Me,Jewel
3,1997,I'll Be Missing You,Puff Daddy featuring Faith Evans and 112
4,1997,Un-Break My Heart,Toni Braxton
5,1997,Can't Nobody Hold Me Down,Puff Daddy featuring Mase
6,1997,I Believe I Can Fly,R. Kelly
7,1997,Don't Let Go (Love),En Vogue
8,1997,Return of the Mack,Mark Morrison
9,1997,How Do I Live,LeAnn Rimes
10,1997,Wannabe,Spice Girls
11,1997,Quit Playing Games (With My Heart),Backstreet Boys
12,1997,MMMBop,Hanson
13,1997,For You I Will,Monica
14,1997,You Make Me Wanna...,Usher
15,1997,Bitch,Meredith Brooks
16,1997,Nobody,Keith Sweat featuring Athena Cage
17,1997,Semi-Charmed Life,Third Eye Blind
18,1997,Barely Breathing,Duncan Sheik
19,1997,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera
20,1997,Mo Money Mo Problems,The Notorious B.I.G. featuring Puff Daddy and Mase
21,1997,The Freshmen,The Verve Pipe
22,1997,I Want You,Savage Garden
23,1997,No Diggity,Blackstreet featuring Dr. Dre
24,1997,I Belong to You (Every Time I See Your Face),Rome
25,1997,Hypnotize,The Notorious B.I.G.
26,1997,Every Time I Close My Eyes,Babyface
27,1997,In My Bed,Dru Hill
28,1997,Say You'll Be There,Spice Girls
29,1997,Do You Know (What It Takes),Robyn
30,1997,4 Seasons of Loneliness,Boyz II Men
31,1997,G.H.E.T.T.O.U.T.,Changing Faces
32,1997,Honey,Mariah Carey
33,1997,I Believe in You and Me,Whitney Houston
34,1997,Da' Dip,Freak Nasty
35,1997,2 Become 1,Spice Girls
36,1997,All for You,Sister Hazel
37,1997,Cupid,112
38,1997,Where Have All the Cowboys Gone?,Paula Cole
39,1997,Sunny Came Home,Shawn Colvin
40,1997,It's Your Love,Tim McGraw and Faith Hill
41,1997,Ooh Aah... Just a Little Bit,Gina G
42,1997,Mouth,Merril Bainbridge
43,1997,All Cried Out,Allure featuring 112
44,1997,I'm Still in Love with You,New Edition
45,1997,Invisible Man,98 Degrees
46,1997,Not Tonight,"Lil' Kim featuring Da Brat, Left Eye, Missy Elliott and Angie Martinez"
47,1997,Look into My Eyes,Bone Thugs-n-Harmony
48,1997,Get It Together,702
49,1997,All by Myself,Celine Dion
50,1997,It's All Coming Back to Me Now,Celine Dion
51,1997,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara
52,1997,Where Do You Go,No Mercy
53,1997,I Finally Found Someone,Barbra Streisand and Bryan Adams
54,1997,I'll Be,Foxy Brown featuring Jay-Z
55,1997,If It Makes You Happy,Sheryl Crow
56,1997,Never Make a Promise,Dru Hill
57,1997,When You Love a Woman,Journey
58,1997,Up Jumps da Boogie,Timbaland & Magoo featuring Missy Elliott and Aaliyah
59,1997,I Don't Want To / I Love Me Some Him,Toni Braxton
60,1997,Everyday Is a Winding Road,Sheryl Crow
61,1997,Cold Rock a Party,MC Lyte
62,1997,Pony,Ginuwine
63,1997,Building a Mystery,Sarah McLachlan
64,1997,I Love You Always Forever,Donna Lewis
65,1997,Your Woman,White Town
66,1997,C U When U Get There,Coolio featuring 40 Thevz
67,1997,Change the World,Eric Clapton
68,1997,My Baby Daddy,B-Rock and the Bizz
69,1997,Tubthumping,Chumbawamba
70,1997,Gotham City,R. Kelly
71,1997,Last Night,Az Yet
72,1997,ESPN Presents The Jock Jam,Various Artists
73,1997,Big Daddy,Heavy D
74,1997,What About Us,Total
75,1997,Smile,Scarface featuring 2Pac and Johnny P.
76,1997,What's on Tonight,Montell Jordan
77,1997,Secret Garden,Bruce Springsteen
78,1997,The One I Gave My Heart To,Aaliyah
79,1997,Fly Like an Eagle,Seal
80,1997,No Time,Lil' Kim featuring Puff Daddy
81,1997,Naked Eye,Luscious Jackson
82,1997,Macarena (Bayside Boys Mix),Los del Rio
83,1997,On & On,Erykah Badu
84,1997,Don't Wanna Be a Player,Joe
85,1997,I Shot the Sheriff,Warren G
86,1997,You Should Be Mine (Don't Waste Your Time),Brian McKnight featuring Mase
87,1997,Don't Cry for Me Argentina,Madonna
88,1997,Someone,SWV and Puff Daddy
89,1997,Go the Distance,Michael Bolton
90,1997,One More Time,Real McCoy
91,1997,Butta Love,Next
92,1997,Coco Jambo,Mr. President
93,1997,Twisted,Keith Sweat
94,1997,Barbie Girl,Aqua
95,1997,When You're Gone / Free to Decide,The Cranberries
96,1997,Let Me Clear My Throat,DJ Kool
97,1997,I Like It,The Blackout All-Stars
98,1997,You're Makin' Me High / Let It Flow,Toni Braxton
99,1997,You Must Love Me,Madonna
100,1997,Let It Go,Ray J
1,1998,Too Close,Next
2,1998,The Boy Is Mine,Brandy and Monica
3,1998,You're Still the One,Shania Twain
4,1998,Truly Madly Deeply,Savage Garden
5,1998,How Do I Live,LeAnn Rimes
6,1998,Together Again,Janet
7,1998,All My Life,K-Ci & JoJo
8,1998,Candle in the Wind 1997,Elton John
9,1998,Nice & Slow,Usher
10,1998,I Don't Want to Wait,Paula Cole
11,1998,How's It Going to Be,Third Eye Blind
12,1998,"No, No, No",Destiny's Child
13,1998,My Heart Will Go On,Celine Dion
14,1998,Gettin' Jiggy wit It,Will Smith
15,1998,You Make Me Wanna...,Usher
16,1998,My Way,Usher
17,1998,My All,Mariah Carey
18,1998,The First Night,Monica
19,1998,Been Around the World,Puff Daddy featuring The Notorious B.I.G. and Mase
20,1998,Adia,Sarah McLachlan
21,1998,Crush,Jennifer Paige
22,1998,Everybody (Backstreet's Back),Backstreet Boys
23,1998,I Don't Want to Miss a Thing,Aerosmith
24,1998,Body Bumpin' (Yippie-Yi-Yo),Public Announcement
25,1998,This Kiss,Faith Hill
26,1998,I Don't Ever Want to See You Again,Uncle Sam
27,1998,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker
28,1998,Sex and Candy,Marcy Playground
29,1998,Show Me Love,Robyn
30,1998,A Song for Mama,Boyz II Men
31,1998,What You Want,Mase featuring Total
32,1998,Frozen,Madonna
33,1998,Gone till November,Wyclef Jean
34,1998,My Body,LSG
35,1998,Tubthumping,Chumbawamba
36,1998,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz
37,1998,I Want You Back,'N Sync
38,1998,When the Lights Go Out,Five
39,1998,They Don't Know,Jon B.
40,1998,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal"
41,1998,Make It Hot,Nicole featuring Missy Elliott and Mocha
42,1998,Never Ever,All Saints
43,1998,I Get Lonely,Janet Jackson featuring Blackstreet
44,1998,Feel So Good,Mase featuring Kelly Price
45,1998,Say It,Voices of Theory
46,1998,Kiss the Rain,Billie Myers
47,1998,Come with Me,Puff Daddy featuring Jimmy Page
48,1998,Romeo and Juliet,Sylk-E. Fyne featuring Chill
49,1998,It's All About Me,Mya and Sisqo
50,1998,I Will Come to You,Hanson
51,1998,One Week,Barenaked Ladies
52,1998,Swing My Way,K. P. & Envyi
53,1998,The Arms of the One Who Loves You,Xscape
54,1998,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara
55,1998,Daydreamin',Tatyana Ali
56,1998,We're Not Making Love No More,Dru Hill
57,1998,Semi-Charmed Life,Third Eye Blind
58,1998,I Do,Lisa Loeb
59,1998,Lookin' at Me,Mase featuring Puff Daddy
60,1998,Looking Through Your Eyes,LeAnn Rimes
61,1998,Lately,Divine
62,1998,Quit Playing Games (With My Heart),Backstreet Boys
63,1998,I Still Love You,Next
64,1998,Time After Time,INOJ
65,1998,Are You Jimmy Ray?,Jimmy Ray
66,1998,Cruel Summer,Ace of Base
67,1998,I Got the Hook Up,Master P featuring Sons of Funk
68,1998,Victory,Puff Daddy featuring The Notorious B.I.G. and Busta Rhymes
69,1998,Too Much,Spice Girls
70,1998,Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard and Mya
71,1998,How Deep Is Your Love,Dru Hill featuring Redman
72,1998,Friend of Mine,Kelly Price featuring R. Kelly and Ron Isley
73,1998,Turn It Up (Remix)/Fire It Up,Busta Rhymes
74,1998,I'll Be,Edwin McCain
75,1998,Ray of Light,Madonna
76,1998,All for You,Sister Hazel
77,1998,Touch It,Monifah
78,1998,"Money, Power & Respect",The LOX featuring DMX and Lil' Kim
79,1998,Bitter Sweet Symphony,The Verve
80,1998,Dangerous,Busta Rhymes
81,1998,Spice Up Your Life,Spice Girls
82,1998,Because of You,98 Degrees
83,1998,The Mummers' Dance,Loreena McKennitt
84,1998,All Cried Out,Allure featuring 112
85,1998,Still Not a Player,Big Pun featuring Joe
86,1998,The One I Gave My Heart To,Aaliyah
87,1998,Foolish Games / You Were Meant for Me,Jewel
88,1998,Love You Down,INOJ
89,1998,Do for Love,2Pac featuring Eric Williams
90,1998,Raise the Roof,Luke featuring No Good But So Good
91,1998,Heaven,Nu Flavor
92,1998,The Party Continues,Jermaine Dupri featuring Da Brat and Usher
93,1998,Sock It 2 Me,Missy Elliott featuring Da Brat
94,1998,Butta Love,Next
95,1998,A Rose Is Still a Rose,Aretha Franklin
96,1998,4 Seasons of Loneliness,Boyz II Men
97,1998,Father,LL Cool J
98,1998,Thinkin' Bout It,Gerald Levert
99,1998,Nobody's Supposed to Be Here,Deborah Cox
100,1998,Westside,TQ
1,1999,Believe,Cher
2,1999,No Scrubs,TLC
3,1999,Angel of Mine,Monica
4,1999,Heartbreak Hotel,Whitney Houston featuring Faith Evans and Kelly Price
5,1999,...Baby One More Time,Britney Spears
6,1999,Kiss Me,Sixpence None the Richer
7,1999,Genie in a Bottle,Christina Aguilera
8,1999,Every Morning,Sugar Ray
9,1999,Nobody's Supposed to Be Here,Deborah Cox
10,1999,Livin' la Vida Loca,Ricky Martin
11,1999,Where My Girls At?,702
12,1999,If You Had My Love,Jennifer Lopez
13,1999,Slide,Goo Goo Dolls
14,1999,Have You Ever?,Brandy
15,1999,I Want It That Way,Backstreet Boys
16,1999,I'm Your Angel,R. Kelly and Celine Dion
17,1999,All Star,Smash Mouth
18,1999,Angel,Sarah McLachlan
19,1999,Smooth,Santana featuring Rob Thomas
20,1999,Unpretty,TLC
21,1999,"Bills, Bills, Bills",Destiny's Child
22,1999,Save Tonight,Eagle-Eye Cherry
23,1999,Last Kiss,Pearl Jam
24,1999,Fortunate,Maxwell
25,1999,All I Have to Give,Backstreet Boys
26,1999,Bailamos,Enrique Iglesias
27,1999,What's It Gonna Be?!,Busta Rhymes featuring Janet
28,1999,What It's Like,Everlast
29,1999,Fly Away,Lenny Kravitz
30,1999,Someday,Sugar Ray
31,1999,Lately,Divine
32,1999,That Don't Impress Me Much,Shania Twain
33,1999,Wild Wild West,Will Smith featuring Dru Hill and Kool Moe Dee
34,1999,Scar Tissue,Red Hot Chili Peppers
35,1999,Heartbreaker,Mariah Carey featuring Jay-Z
36,1999,I Still Believe,Mariah Carey
37,1999,The Hardest Thing,98 Degrees
38,1999,Summer Girls,LFO
39,1999,Can I Get A...,Jay-Z featuring Amil and Ja Rule
40,1999,Jumper,Third Eye Blind
41,1999,Doo Wop (That Thing),Lauryn Hill
42,1999,Mambo No. 5,Lou Bega
43,1999,Sweet Lady,Tyrese
44,1999,It's Not Right but It's Okay,Whitney Houston
45,1999,(God Must Have Spent) A Little More Time on You,'N Sync
46,1999,Lullaby,Shawn Mullins
47,1999,Anywhere,112 featuring Lil Zane
48,1999,Tell Me It's Real,K-Ci & JoJo
49,1999,Back 2 Good,Matchbox 20
50,1999,808,Blaque
51,1999,She's So High,Tal Bachman
52,1999,She's All I Ever Had,Ricky Martin
53,1999,Miami,Will Smith
54,1999,Hands,Jewel
55,1999,Who Dat,JT Money featuring Sole
56,1999,Please Remember Me,Tim McGraw
57,1999,From This Moment On,Shania Twain
58,1999,Love Like This,Faith Evans
59,1999,You,Jesse Powell
60,1999,Trippin',Total featuring Missy Elliott
61,1999,If You,Silk
62,1999,Ex-Factor,Lauryn Hill
63,1999,Give It to You,Jordan Knight
64,1999,Black Balloon,Goo Goo Dolls
65,1999,Spend My Life with You,Eric Benet featuring Tamia
66,1999,These Are the Times,Dru Hill
67,1999,I Don't Want to Miss a Thing,Mark Chesnutt
68,1999,I Do (Cherish You),98 Degrees
69,1999,Because of You,98 Degrees
70,1999,I Will Remember You,Sarah McLachlan
71,1999,Chante's Got a Man,Chante Moore
72,1999,Happily Ever After,Case
73,1999,My Love Is Your Love,Whitney Houston
74,1999,All Night Long,Faith Evans featuring Puff Daddy
75,1999,Back That Azz Up,Juvenile featuring Mannie Fresh and Lil Wayne
76,1999,Almost Doesn't Count,Brandy
77,1999,Man! I Feel Like a Woman!,Shania Twain
78,1999,Steal My Sunshine,Len
79,1999,I Need to Know,Marc Anthony
80,1999,So Anxious,Ginuwine
81,1999,Faded Pictures,Case featuring Joe
82,1999,Back at One,Brian McKnight
83,1999,When a Woman's Fed Up,R. Kelly
84,1999,How Forever Feels,Kenny Chesney
85,1999,Amazed,Lonestar
86,1999,Sometimes,Britney Spears
87,1999,Ghetto Cowboy,Mo Thugs
88,1999,Out of My Head,Fastball
89,1999,Hard Knock Life (Ghetto Anthem),Jay-Z
90,1999,Jamboree,Naughty by Nature featuring Zhane
91,1999,Take Me There,"Blackstreet featuring Mya, Mase and Blinky Blink"
92,1999,Stay the Same,Joey McIntyre
93,1999,A Lesson in Leavin',Jo Dee Messina
94,1999,Iris,Goo Goo Dolls
95,1999,Satisfy You,Puff Daddy featuring R. Kelly
96,1999,Better Days (And the Bottom Drops Out),Citizen King
97,1999,Music of My Heart,'N Sync and Gloria Estefan
98,1999,Write This Down,George Strait
99,1999,When You Believe,Whitney Houston and Mariah Carey
100,1999,(God Must Have Spent) A Little More Time on You,Alabama and 'N Sync
1,2000,Breathe,Faith Hill
2,2000,Smooth,Santana featuring Rob Thomas
3,2000,Maria Maria,Santana featuring The Product G&B
4,2000,I Wanna Know,Joe
5,2000,Everything You Want,Vertical Horizon
6,2000,Say My Name,Destiny's Child
7,2000,I Knew I Loved You,Savage Garden
8,2000,Amazed,Lonestar
9,2000,Bent,Matchbox Twenty
10,2000,He Wasn't Man Enough,Toni Braxton
11,2000,Higher,Creed
12,2000,Try Again,Aaliyah
13,2000,"Jumpin', Jumpin'",Destiny's Child
14,2000,Thong Song,Sisqo
15,2000,Kryptonite,3 Doors Down
16,2000,There You Go,Pink
17,2000,Music,Madonna
18,2000,Doesn't Really Matter,Janet Jackson
19,2000,What a Girl Wants,Christina Aguilera
20,2000,Back at One,Brian McKnight
21,2000,Bye Bye Bye,'N Sync
22,2000,You Sang to Me,Marc Anthony
23,2000,I Need to Know,Marc Anthony
24,2000,Get It On Tonite,Montell Jordan
25,2000,Incomplete,Sisqo
26,2000,I Try,Macy Gray
27,2000,It's Gonna Be Me,'N Sync
28,2000,That's The Way It Is,Celine Dion
29,2000,Country Grammar (Hot Shit),Nelly
30,2000,Bring It All to Me,Blaque
31,2000,Show Me the Meaning of Being Lonely,Backstreet Boys
32,2000,Hot Boyz,"Missy Elliott featuring Nas, Eve and Q-Tip"
33,2000,Back Here,BBMak
34,2000,It Feels So Good,Sonique
35,2000,Absolutely (Story of a Girl),Nine Days
36,2000,With Arms Wide Open,Creed
37,2000,Be with You,Enrique Iglesias
38,2000,Come On Over Baby (All I Want Is You),Christina Aguilera
39,2000,No More,Ruff Endz
40,2000,All The Small Things,Blink 182
41,2000,The Way You Love Me,Faith Hill
42,2000,I Turn To You,Christina Aguilera
43,2000,Never Let You Go,Third Eye Blind
44,2000,I Need You,LeAnn Rimes
45,2000,Thank God I Found You,Mariah Carey featuring Joe and 98 Degrees
46,2000,Let's Get Married,Jagged Edge
47,2000,My Love Is Your Love,Whitney Houston
48,2000,Then The Morning Comes,Smash Mouth
49,2000,Blue (Da Ba Dee),Eiffel 65
50,2000,Desert Rose,Sting featuring Cheb Mami
51,2000,The Real Slim Shady,Eminem
52,2000,Most Girls,Pink
53,2000,Wifey,Next
54,2000,Wonderful,Everclear
55,2000,Oops!... I Did It Again,Britney Spears
56,2000,I Wanna Love You Forever,Jessica Simpson
57,2000,Give Me Just One Night (Una Noche),98 Degrees
58,2000,Take a Picture,Filter
59,2000,Otherside,Red Hot Chili Peppers
60,2000,Big Pimpin',Jay-Z featuring UGK
61,2000,A Puro Dolor,Son by Four
62,2000,He Can't Love U,Jagged Edge
63,2000,Separated,Avant
64,2000,I Wish,Carl Thomas
65,2000,U Know What's Up,Donell Jones
66,2000,Faded,soulDecision featuring Thrust
67,2000,Only God Knows Why,Kid Rock
68,2000,Shake Ya Ass,Mystikal
69,2000,Bag Lady,Erykah Badu
70,2000,Meet Virginia,Train
71,2000,Party Up (Up in Here),DMX
72,2000,Case of the Ex,Mya
73,2000,Forgot About Dre,Dr. Dre featuring Eminem
74,2000,That's the Way,Jo Dee Messina
75,2000,Swear It Again,Westlife
76,2000,The Next Episode,Dr. Dre featuring Snoop Dogg
77,2000,From the Bottom of My Broken Heart,Britney Spears
78,2000,Crash and Burn,Savage Garden
79,2000,Yes!,Chad Brock
80,2000,The Best Day,George Strait
81,2000,Where I Wanna Be,Donell Jones
82,2000,How Do You Like Me Now?!,Toby Keith
83,2000,My Best Friend,Tim McGraw
84,2000,Broadway,Goo Goo Dolls
85,2000,What'chu Like,Da Brat featuring Tyrese
86,2000,Don't Think I'm Not,Kandi
87,2000,I Hope You Dance,Lee Ann Womack
88,2000,Better Off Alone,Alice Deejay
89,2000,Dance with Me,Debelah Morgan
90,2000,What About Now,Lonestar
91,2000,I Like It,Sammie
92,2000,24-Jul,Kevon Edmonds
93,2000,Girl on TV,LFO
94,2000,Bounce with Me,Lil' Bow Wow featuring Xscape
95,2000,Cowboy Take Me Away,Dixie Chicks
96,2000,I Don't Wanna,Aaliyah
97,2000,Independent Women,Destiny's Child
98,2000,Gotta Tell You,Samantha Mumba
99,2000,Waiting for Tonight,Jennifer Lopez
100,2000,Shackles (Praise You),Mary Mary
1,2001,Hanging by a Moment,Lifehouse
2,2001,Fallin',Alicia Keys
3,2001,All for You,Janet Jackson
4,2001,Drops of Jupiter (Tell Me),Train
5,2001,I'm Real (Murder Remix),Jennifer Lopez featuring Ja Rule
6,2001,If You're Gone,Matchbox Twenty
7,2001,Let Me Blow Ya Mind,Eve featuring Gwen Stefani
8,2001,Thank You,Dido
9,2001,Again,Lenny Kravitz
10,2001,Independent Women,Destiny's Child
11,2001,Hit 'Em Up Style (Oops!),Blu Cantrell
12,2001,It Wasn't Me,Shaggy featuring Rikrok
13,2001,Stutter,Joe featuring Mystikal
14,2001,It's Been Awhile,Staind
15,2001,U Remind Me,Usher
16,2001,Where the Party At,Jagged Edge featuring Nelly
17,2001,Angel,Shaggy featuring Rayvon
18,2001,Ride wit Me,Nelly featuring City Spud
19,2001,Follow Me,Uncle Kracker
20,2001,Peaches & Cream,112
21,2001,Drive,Incubus
22,2001,What Would You Do?,City High
23,2001,Survivor,Destiny's Child
24,2001,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya and Pink"
25,2001,Ms. Jackson,OutKast
26,2001,Love Don't Cost a Thing,Jennifer Lopez
27,2001,The Way You Love Me,Faith Hill
28,2001,He Loves U Not,Dream
29,2001,Butterfly,Crazy Town
30,2001,Put It on Me,Ja Rule featuring Lil' Mo and Vita
31,2001,Family Affair,Mary J. Blige
32,2001,I Hope You Dance,Lee Ann Womack
33,2001,South Side,Moby featuring Gwen Stefani
34,2001,Don't Tell Me,Madonna
35,2001,Get Ur Freak On,Missy Elliott
36,2001,Crazy,K-Ci & JoJo
37,2001,Fill Me In,Craig David
38,2001,Someone to Call My Lover,Janet Jackson
39,2001,With Arms Wide Open,Creed
40,2001,Case of the Ex,Mya
41,2001,All or Nothing,O-Town
42,2001,Bootylicious,Destiny's Child
43,2001,I'm Like a Bird,Nelly Furtado
44,2001,Kryptonite,3 Doors Down
45,2001,Fiesta,R. Kelly featuring Jay-Z
46,2001,When It's Over,Sugar Ray
47,2001,Jaded,Aerosmith
48,2001,Promise,Jagged Edge
49,2001,Missing You,Case
50,2001,Differences,Ginuwine
51,2001,This I Promise You,'N Sync
52,2001,Izzo (H.O.V.A.),Jay-Z
53,2001,Superwoman Pt. II,Lil' Mo featuring Fabolous
54,2001,Crazy for This Girl,Evan and Jaron
55,2001,Nobody Wants to Be Lonely,Ricky Martin and Christina Aguilera
56,2001,I Just Wanna Love U (Give It 2 Me),Jay-Z
57,2001,One Minute Man,Missy Elliott featuring Ludacris
58,2001,Danger (Been So Long),Mystikal featuring Nivea
59,2001,Only Time,Enya
60,2001,I Do!!,Toya
61,2001,Never Had a Dream Come True,S Club 7
62,2001,Stranger in My House,Tamia
63,2001,Irresistible,Jessica Simpson
64,2001,Heard It All Before,Sunshine Anderson
65,2001,The Space Between,Dave Matthews Band
66,2001,There You'll Be,Faith Hill
67,2001,Love,Musiq Soulchild
68,2001,It's Over Now,112
69,2001,No More (Baby I'ma Do Right),3LW
70,2001,Turn Off the Light,Nelly Furtado
71,2001,Ain't Nothing 'bout You,Brooks & Dunn
72,2001,Play,Jennifer Lopez
73,2001,I'm Already There,Lonestar
74,2001,My Baby,Lil' Romeo
75,2001,Beautiful Day,U2
76,2001,Austin,Blake Shelton
77,2001,Southern Hospitality,Ludacris
78,2001,Grown Men Don't Cry,Tim McGraw
79,2001,Livin' It Up,Ja Rule featuring Case
80,2001,Loverboy,Mariah Carey featuring Cameo
81,2001,Contagious,The Isley Brothers featuring R. Kelly and Chante Moore
82,2001,Who I Am,Jessica Andrews
83,2001,Music,Erick Sermon featuring Marvin Gaye
84,2001,I Wanna Be Bad,Willa Ford
85,2001,Don't Happen Twice,Kenny Chesney
86,2001,One More Day,Diamond Rio
87,2001,I Wish,R. Kelly
88,2001,It's a Great Day to Be Alive,Travis Tritt
89,2001,I'm a Thug,Trick Daddy
90,2001,Here's to the Night,Eve 6
91,2001,You Shouldn't Kiss Me Like This,Toby Keith
92,2001,Get Over Yourself,Eden's Crush
93,2001,Dance with Me,Debelah Morgan
94,2001,So Fresh So Clean,Outkast
95,2001,E.I.,Nelly
96,2001,Be Like That,3 Doors Down
97,2001,Most Girls,Pink
98,2001,Oochie Wally,Nas and Bravehearts
99,2001,Hero,Enrique Iglesias
100,2001,Hemorrhage (In My Hands),Fuel
1,2002,How You Remind Me,Nickelback
2,2002,Foolish,Ashanti
3,2002,Dilemma,Nelly featuring Kelly Rowland
4,2002,Hot in Herre,Nelly
5,2002,Wherever You Will Go,The Calling
6,2002,A Thousand Miles,Vanessa Carlton
7,2002,In the End,Linkin Park
8,2002,What's Luv?,Fat Joe featuring Ashanti
9,2002,U Got It Bad,Usher
10,2002,Blurry,Puddle of Mudd
11,2002,Complicated,Avril Lavigne
12,2002,Always on Time,Ja Rule featuring Ashanti
13,2002,Ain't It Funny,Jennifer Lopez featuring Ja Rule
